Dataset Row,Quarter,Total CO2 Emission (kgCO2e),Total Cost (�),Total Subsidy for Nuclear (�),Total Subsidy for Solar (�),Total Subsidy for Wind (�),Total Subsidy for Gas (�),Total Subsidy for Hydro (�),Total Subsidy for Coal (�)
76,136,270937786.27500033,545058270.0,222978440921.5904,364659511572.1371,0.0,0.0,0.0,0.0
76,137,270457615.52500033,545058270.0,220919325083.19943,363611490258.01086,0.0,0.0,0.0,0.0
76,138,269977444.77500033,545058270.0,218860209244.80847,362563468943.8849,0.0,0.0,0.0,0.0
76,139,269497274.02500033,545058270.0,216801093406.4175,361515447629.7588,0.0,0.0,0.0,0.0
76,140,269017103.27500033,545058270.0,214741977568.02655,360467426315.6327,0.0,0.0,0.0,0.0
76,141,268536932.5250003,545058270.0,212682861729.6356,359419405001.5067,0.0,0.0,0.0,0.0
76,142,268056761.77500036,545058270.0,210623745891.2446,358371383687.38055,0.0,0.0,0.0,0.0
76,143,267576591.02500036,545058270.0,208564630052.85364,357323362373.2545,0.0,0.0,0.0,0.0
76,144,267096420.2750004,545058270.0,206505514214.46268,356275341059.1286,0.0,0.0,0.0,0.0
76,145,266616249.5250003,545058270.0,204446398376.07172,355227319745.00244,0.0,0.0,0.0,0.0
76,146,266136078.77500036,545058270.0,202387282537.68076,354179298430.8764,0.0,0.0,0.0,0.0
76,147,265655908.02500036,545058270.0,200328166699.2898,353131277116.7503,0.0,0.0,0.0,0.0
76,148,265175737.27500042,545058270.0,198269050860.89883,352083255802.6242,0.0,0.0,0.0,0.0
76,149,264695566.52500042,545058270.0,196209935022.50784,351035234488.49817,0.0,0.0,0.0,0.0
76,150,264215395.77500033,545058270.0,194150819184.11688,349987213174.3721,0.0,0.0,0.0,0.0
76,151,263735225.02500036,545058270.0,192091703345.72592,348939191860.24603,0.0,0.0,0.0,0.0
76,152,263255054.27500036,545058270.0,190032587507.33496,347891170546.12006,0.0,0.0,0.0,0.0
76,153,262774883.5250004,545058270.0,187973471668.944,346843149231.99396,0.0,0.0,0.0,0.0
76,154,262294712.77500045,545058270.0,185914355830.55304,345795127917.8679,0.0,0.0,0.0,0.0
76,155,261799716.32500046,541884645.0,183941178647.0468,344713151385.9612,0.0,0.0,0.0,0.0
76,156,261281759.97500044,541884645.0,182101090823.38864,343578589923.51306,0.0,0.0,0.0,0.0
76,157,260763803.62500042,541884645.0,180261002999.73047,342444028461.065,0.0,0.0,0.0,0.0
76,158,260245847.27500048,541884645.0,178420915176.07233,341309466998.6168,0.0,0.0,0.0,0.0
76,159,259727890.9250005,541884645.0,176580827352.41412,340174905536.1687,0.0,0.0,0.0,0.0
76,160,259209934.57500046,541884645.0,174740739528.75598,339040344073.72064,0.0,0.0,0.0,0.0
76,161,258691978.2250004,541884645.0,172900651705.09778,337905782611.27246,0.0,0.0,0.0,0.0
76,162,258174021.87500045,541884645.0,171060563881.43964,336771221148.82446,0.0,0.0,0.0,0.0
76,163,257656065.52500048,541884645.0,169220476057.78143,335636659686.37634,0.0,0.0,0.0,0.0
76,164,257138109.1750005,541884645.0,167380388234.1233,334502098223.9281,0.0,0.0,0.0,0.0
76,165,256620152.82500052,541884645.0,165540300410.4651,333367536761.48016,0.0,0.0,0.0,0.0
76,166,256102196.47500053,541884645.0,163700212586.80695,332232975299.0319,0.0,0.0,0.0,0.0
76,167,255584240.12500048,541884645.0,161860124763.14874,331098413836.58386,0.0,0.0,0.0,0.0
76,168,255066283.77500045,541884645.0,160020036939.4906,329963852374.1358,0.0,0.0,0.0,0.0
76,169,254548327.42500052,541884645.0,158179949115.83243,328829290911.6877,0.0,0.0,0.0,0.0
76,170,254030371.07500052,541884645.0,156339861292.17426,327694729449.2396,0.0,0.0,0.0,0.0
76,171,253512414.72500053,541884645.0,154499773468.51608,326560167986.7915,0.0,0.0,0.0,0.0
76,172,252994458.37500048,541884645.0,152659685644.8579,325425606524.34326,0.0,0.0,0.0,0.0
76,173,252476502.02500048,541884645.0,150819597821.19974,324291045061.8953,0.0,0.0,0.0,0.0
76,174,251958545.67500052,541884645.0,148979509997.5416,323156483599.44714,0.0,0.0,0.0,0.0
76,175,251440589.32500055,541884645.0,147139422173.8834,322021922136.999,0.0,0.0,0.0,0.0
76,176,250922632.97500056,541884645.0,145299334350.22525,320887360674.55096,0.0,0.0,0.0,0.0
76,177,250403567.37500048,535718745.0,143465676405.28677,319750258703.0324,0.0,0.0,0.0,0.0
76,178,249854402.6250005,535718745.0,141806491197.83655,318544220816.632,0.0,0.0,0.0,0.0
76,179,249305237.87500048,535718745.0,140147305990.38632,317338182930.23157,0.0,0.0,0.0,0.0
76,180,248756073.1250005,535718745.0,138488120782.93613,316132145043.83105,0.0,0.0,0.0,0.0
76,181,248206908.37500054,535718745.0,136828935575.4859,314926107157.43066,0.0,0.0,0.0,0.0
76,182,247644221.57500046,532490715.0,135248132285.13156,313689099795.55225,0.0,0.0,0.0,0.0
76,183,247057148.8250005,532490715.0,133808684596.27286,312396241428.79443,0.0,0.0,0.0,0.0
76,184,246470076.07500046,532490715.0,132369236907.41414,311103383062.03656,0.0,0.0,0.0,0.0
76,185,245883003.32500052,532490715.0,130929789218.55542,309810524695.27875,0.0,0.0,0.0,0.0
76,186,245295930.57500058,532490715.0,129490341529.69673,308517666328.5209,0.0,0.0,0.0,0.0
76,187,244708857.82500052,532490715.0,128050893840.838,307224807961.7631,0.0,0.0,0.0,0.0
76,188,244121785.0750005,532490715.0,126611446151.9793,305931949595.0051,0.0,0.0,0.0,0.0
76,189,243500209.0250005,525871440.0,125372000297.1719,304560068513.25543,0.0,0.0,0.0,0.0
76,190,242836735.27500054,525871440.0,124375418656.58557,303092229363.55505,0.0,0.0,0.0,0.0
76,191,242173261.52500057,525871440.0,123378837015.99922,301624390213.8547,0.0,0.0,0.0,0.0
76,192,241475375.8250006,522425790.0,122581727690.03983,300077737567.5566,0.0,0.0,0.0,0.0
76,193,240772507.2750006,522425790.0,121813501953.15215,298519672727.7754,0.0,0.0,0.0,0.0
76,194,240069638.72500062,522425790.0,121045276216.26443,296961607887.9942,0.0,0.0,0.0,0.0
76,195,239366770.17500058,522425790.0,120277050479.37672,295403543048.2131,0.0,0.0,0.0,0.0
76,196,238663901.62500066,522425790.0,119508824742.48904,293845478208.43176,0.0,0.0,0.0,0.0
76,197,237961033.07500067,522425790.0,118740599005.60136,292287413368.6507,0.0,0.0,0.0,0.0
76,198,237258164.52500066,522425790.0,117972373268.71367,290729348528.8695,0.0,0.0,0.0,0.0
76,199,236555295.9750006,522425790.0,117204147531.82596,289171283689.08826,0.0,0.0,0.0,0.0
76,200,235852427.42500055,522425790.0,116435921794.93828,287613218849.3071,0.0,0.0,0.0,0.0
76,201,235130144.52500063,518798790.0,115780233282.22665,286010689432.31726,0.0,0.0,0.0,0.0
76,202,234403078.57500055,517334040.0,115243378840.4371,284396232505.60284,0.0,0.0,0.0,0.0
76,203,233699130.22500053,517334040.0,114706524398.64754,282833290712.9128,0.0,0.0,0.0,0.0
76,204,232995181.87500048,517334040.0,114169669956.85796,281270348920.22253,0.0,0.0,0.0,0.0
76,205,232291233.5250005,517334040.0,113632815515.06837,279707407127.5325,0.0,0.0,0.0,0.0
76,206,231623859.67500052,515844180.0,113095961073.27882,278225967751.5881,0.0,0.0,0.0,0.0
76,207,230958872.32500052,515844180.0,112559106631.48927,276749846439.2553,0.0,0.0,0.0,0.0
76,208,230293884.9750005,515844180.0,112022252189.69969,275273725126.92255,0.0,0.0,0.0,0.0
76,209,229628897.62500048,515844180.0,111485397747.91011,273797603814.58978,0.0,0.0,0.0,0.0
76,210,229004670.4000005,512789130.0,110948543306.12056,272412312142.9728,0.0,0.0,0.0,0.0
76,211,228418206.3000005,512789130.0,110411688864.331,271111171613.58267,0.0,0.0,0.0,0.0
76,212,227834152.75000048,511198830.0,109874834422.54141,269815402740.69296,0.0,0.0,0.0,0.0
76,213,227288177.75000054,511198830.0,109337979980.75185,268604487901.38364,0.0,0.0,0.0,0.0
76,214,226742202.75000048,511198830.0,108801125538.96228,267393573062.0741,0.0,0.0,0.0,0.0
76,215,226196227.75000045,511198830.0,108264271097.17271,266182658222.76477,0.0,0.0,0.0,0.0
76,216,225650252.7500005,511198830.0,107727416655.38315,264971743383.45532,0.0,0.0,0.0,0.0
76,217,225104277.7500005,511198830.0,107190562213.59358,263760828544.14587,0.0,0.0,0.0,0.0
76,218,224558302.7500005,511198830.0,106653707771.80402,262549913704.83646,0.0,0.0,0.0,0.0
76,219,224012327.75000045,511198830.0,106116853330.01445,261338998865.52704,0.0,0.0,0.0,0.0
76,220,223475268.82500038,509608530.0,105579998888.22488,260147952559.22217,0.0,0.0,0.0,0.0
76,221,222968600.7750004,509608530.0,105043144446.4353,259024629113.3674,0.0,0.0,0.0,0.0
76,222,222461932.72500038,509608530.0,104506290004.64574,257901305667.5125,0.0,0.0,0.0,0.0
76,223,221993212.80000037,507934530.0,103969435562.85617,256862545616.87762,0.0,0.0,0.0,0.0
76,224,221527568.5000004,507934530.0,103432581121.0666,255830639272.25372,0.0,0.0,0.0,0.0
76,225,221061924.20000038,507934530.0,102895726679.27704,254798732927.62988,0.0,0.0,0.0,0.0
76,226,220596279.90000033,507934530.0,102358872237.48747,253766826583.00607,0.0,0.0,0.0,0.0
76,227,220130635.60000032,507934530.0,101822017795.6979,252734920238.38223,0.0,0.0,0.0,0.0
76,228,219664991.30000037,507934530.0,101285163353.90834,251703013893.7584,0.0,0.0,0.0,0.0
76,229,219199347.0000004,507934530.0,100748308912.11877,250671107549.13452,0.0,0.0,0.0,0.0
76,230,218733702.70000038,507934530.0,100211454470.3292,249639201204.51068,0.0,0.0,0.0,0.0
76,231,218268058.40000036,507934530.0,99674600028.53963,248607294859.8869,0.0,0.0,0.0,0.0
76,232,217802414.10000032,507934530.0,99137745586.75006,247575388515.26303,0.0,0.0,0.0,0.0
76,233,217336769.80000034,507934530.0,98600891144.9605,246543482170.63916,0.0,0.0,0.0,0.0
76,234,216871125.50000036,507934530.0,98064036703.17093,245511575826.01535,0.0,0.0,0.0,0.0
76,235,216405481.20000035,507934530.0,97527182261.38136,244479669481.3915,0.0,0.0,0.0,0.0
76,236,215939836.90000036,507934530.0,96990327819.5918,243447763136.76767,0.0,0.0,0.0,0.0
76,237,215474192.60000035,507934530.0,96453473377.80223,242415856792.14383,0.0,0.0,0.0,0.0
76,238,215008548.30000028,507934530.0,95916618936.01266,241383950447.52005,0.0,0.0,0.0,0.0
76,239,214542904.00000033,507934530.0,95379764494.22308,240352044102.89615,0.0,0.0,0.0,0.0
76,240,214077259.7000004,507934530.0,94842910052.43352,239320137758.2723,0.0,0.0,0.0,0.0
77,1,1864310432.5,790135740.0,311573552648.255,51791537971.48905,0.0,0.0,0.0,0.0
77,2,152064606.29999998,619593120.0,1582198967107.3413,84679164583.38461,0.0,0.0,0.0,0.0
77,3,166552329.275,619593120.0,1494484864691.278,117566791195.28015,0.0,0.0,0.0,0.0
77,4,181028763.075,619593120.0,1404379155140.5146,150454417807.17566,0.0,0.0,0.0,0.0
77,5,210004209.02499992,619593120.0,1228950950308.3887,216229671030.9668,0.0,0.0,0.0,0.0
77,6,237280587.72499996,603180945.0,1063521265094.086,278150986570.6998,0.0,0.0,0.0,0.0
77,7,250865170.12499997,586768770.0,978663843225.3336,309015656340.22205,0.0,0.0,0.0,0.0
77,8,259900979.275,586768770.0,920574637021.4752,329562495167.8495,0.0,0.0,0.0,0.0
77,9,266058393.12499994,576069120.0,879423955101.9862,343580365753.46924,0.0,0.0,0.0,0.0
77,10,270769592.47499996,576069120.0,846783827458.5756,354317836130.8092,0.0,0.0,0.0,0.0
77,11,275480791.825,576069120.0,814143699815.1646,365055306508.1492,0.0,0.0,0.0,0.0
77,12,280191991.175,576069120.0,781503572171.7539,375792776885.4891,0.0,0.0,0.0,0.0
77,13,283456708.72499996,570084570.0,757375571787.6526,383249240746.85754,0.0,0.0,0.0,0.0
77,14,285614324.575,565369470.0,739762544878.7781,388194502675.6862,0.0,0.0,0.0,0.0
77,15,287680656.12499994,565369470.0,722686699687.9016,392932707465.5272,0.0,0.0,0.0,0.0
77,16,289746987.675,565369470.0,705610854497.0251,397670912255.3681,0.0,0.0,0.0,0.0
77,17,291813319.22499996,565369470.0,688535009306.1488,402409117045.209,0.0,0.0,0.0,0.0
77,18,293828806.62499994,559022220.0,671758367240.5321,407031993742.12195,0.0,0.0,0.0,0.0
77,19,294827978.47499996,559022220.0,660962448400.8942,409349595708.4207,0.0,0.0,0.0,0.0
77,20,295827150.325,559022220.0,650166529561.2562,411667197674.71954,0.0,0.0,0.0,0.0
77,21,296826322.175,559022220.0,639370610721.618,413984799641.0183,0.0,0.0,0.0,0.0
77,22,297825494.025,559022220.0,628574691881.9801,416302401607.317,0.0,0.0,0.0,0.0
77,23,298824665.875,559022220.0,617778773042.3418,418620003573.61584,0.0,0.0,0.0,0.0
77,24,299823837.72499996,559022220.0,606982854202.7039,420937605539.91455,0.0,0.0,0.0,0.0
77,25,300823009.575,559022220.0,596186935363.0659,423255207506.2133,0.0,0.0,0.0,0.0
77,26,301657662.325,555032520.0,586359163869.4829,425199636274.54877,0.0,0.0,0.0,0.0
77,27,302240168.37499994,555032520.0,578015202817.4935,426572129076.81757,0.0,0.0,0.0,0.0
77,28,302822674.42499995,555032520.0,569671241765.504,427944621879.08624,0.0,0.0,0.0,0.0
77,29,303405180.47499996,555032520.0,561327280713.5146,429317114681.35516,0.0,0.0,0.0,0.0
77,30,303987686.52500004,555032520.0,552983319661.5255,430689607483.6239,0.0,0.0,0.0,0.0
77,31,304570192.57500005,555032520.0,544639358609.536,432062100285.8928,0.0,0.0,0.0,0.0
77,32,305152698.625,555032520.0,536295397557.5467,433434593088.16156,0.0,0.0,0.0,0.0
77,33,305735204.675,555032520.0,527951436505.5572,434807085890.43036,0.0,0.0,0.0,0.0
77,34,306317710.725,555032520.0,519607475453.56793,436179578692.69916,0.0,0.0,0.0,0.0
77,35,306403417.22499996,548503920.0,514187036143.7588,436425197613.332,0.0,0.0,0.0,0.0
77,36,306434350.175,548503920.0,509088923342.3397,436546575513.82,0.0,0.0,0.0,0.0
77,37,306465283.125,548503920.0,503990810540.9208,436667953414.3079,0.0,0.0,0.0,0.0
77,38,306496216.075,548503920.0,498892697739.50195,436789331314.7959,0.0,0.0,0.0,0.0
77,39,306527149.02500004,548503920.0,493794584938.0829,436910709215.284,0.0,0.0,0.0,0.0
77,40,306558081.97499996,548503920.0,488696472136.66394,437032087115.7721,0.0,0.0,0.0,0.0
77,41,306589014.925,548503920.0,483598359335.245,437153465016.2601,0.0,0.0,0.0,0.0
77,42,306619947.875,548503920.0,478500246533.826,437274842916.74805,0.0,0.0,0.0,0.0
77,43,306650880.82500005,548503920.0,473402133732.40704,437396220817.236,0.0,0.0,0.0,0.0
77,44,306681813.77500004,548503920.0,468304020930.9881,437517598717.72394,0.0,0.0,0.0,0.0
77,45,306712746.72499996,548503920.0,463205908129.56915,437638976618.2121,0.0,0.0,0.0,0.0
77,46,306743679.675,548503920.0,458107795328.1502,437760354518.7001,0.0,0.0,0.0,0.0
77,47,306774612.62500006,548503920.0,453009682526.73126,437881732419.1882,0.0,0.0,0.0,0.0
77,48,306805545.57500005,548503920.0,447911569725.3123,438003110319.6761,0.0,0.0,0.0,0.0
77,49,306836478.52500004,548503920.0,442813456923.89343,438124488220.16406,0.0,0.0,0.0,0.0
77,50,306867411.475,548503920.0,437715344122.4744,438245866120.6522,0.0,0.0,0.0,0.0
77,51,306898344.4250001,548503920.0,432617231321.0555,438367244021.1402,0.0,0.0,0.0,0.0
77,52,306929277.3750002,548503920.0,427519118519.63654,438488621921.6281,0.0,0.0,0.0,0.0
77,53,306960210.32500005,548503920.0,422421005718.2176,438609999822.11615,0.0,0.0,0.0,0.0
77,54,306991143.27500004,548503920.0,417322892916.79865,438731377722.6041,0.0,0.0,0.0,0.0
77,55,307022076.225,548503920.0,412224780115.3796,438852755623.0923,0.0,0.0,0.0,0.0
77,56,307053009.1750001,548503920.0,407126667313.9607,438974133523.58026,0.0,0.0,0.0,0.0
77,57,307083942.1250001,548503920.0,402028554512.5417,439095511424.0682,0.0,0.0,0.0,0.0
77,58,307114875.0750001,548503920.0,396930441711.1227,439216889324.5564,0.0,0.0,0.0,0.0
77,59,307145808.02500004,548503920.0,391832328909.70374,439338267225.0444,0.0,0.0,0.0,0.0
77,60,307064660.37500006,545058270.0,387393778040.20807,439205416431.5286,0.0,0.0,0.0,0.0
77,61,306767541.0750001,545058270.0,384226157900.15753,438582684333.65436,0.0,0.0,0.0,0.0
77,62,306470421.7750001,545058270.0,381058537760.10693,437959952235.78,0.0,0.0,0.0,0.0
77,63,305990251.0250001,545058270.0,378968122488.7253,436922010627.3484,0.0,0.0,0.0,0.0
77,64,305510080.27500004,545058270.0,376877707217.3438,435884069018.9166,0.0,0.0,0.0,0.0
77,65,305029909.52500004,545058270.0,374787291945.9622,434846127410.485,0.0,0.0,0.0,0.0
77,66,304549738.77500004,545058270.0,372696876674.5806,433808185802.0534,0.0,0.0,0.0,0.0
77,67,304069568.02500015,545058270.0,370606461403.19904,432770244193.6217,0.0,0.0,0.0,0.0
77,68,303589397.27500015,545058270.0,368516046131.8175,431732302585.1901,0.0,0.0,0.0,0.0
77,69,303109226.52500004,545058270.0,366425630860.436,430694360976.75836,0.0,0.0,0.0,0.0
77,70,302629055.77500004,545058270.0,364335215589.0544,429656419368.3267,0.0,0.0,0.0,0.0
77,71,302148885.02500004,545058270.0,362244800317.6728,428618477759.895,0.0,0.0,0.0,0.0
77,72,301668714.27500015,545058270.0,360154385046.2913,427580536151.4635,0.0,0.0,0.0,0.0
77,73,301188543.52500015,545058270.0,358063969774.9097,426542594543.0318,0.0,0.0,0.0,0.0
77,74,300708372.7750001,545058270.0,355973554503.52814,425504652934.6002,0.0,0.0,0.0,0.0
77,75,300228202.02500004,545058270.0,353883139232.14655,424466711326.16846,0.0,0.0,0.0,0.0
77,76,299748031.27500004,545058270.0,351792723960.76495,423428769717.7368,0.0,0.0,0.0,0.0
77,77,299267860.52500015,545058270.0,349702308689.3834,422390828109.3052,0.0,0.0,0.0,0.0
77,78,298787689.77500015,545058270.0,347611893418.0019,421352886500.87354,0.0,0.0,0.0,0.0
77,79,298307519.02500015,545058270.0,345521478146.62024,420314944892.4419,0.0,0.0,0.0,0.0
77,80,297827348.27500004,545058270.0,343431062875.2388,419277003284.0102,0.0,0.0,0.0,0.0
77,81,297347177.5250001,545058270.0,341340647603.85724,418239061675.5786,0.0,0.0,0.0,0.0
77,82,296867006.77500015,545058270.0,339250232332.47565,417201120067.1469,0.0,0.0,0.0,0.0
77,83,296386836.02500015,545058270.0,337159817061.09406,416163178458.71533,0.0,0.0,0.0,0.0
77,84,295906665.27500015,545058270.0,335069401789.7125,415125236850.2837,0.0,0.0,0.0,0.0
77,85,295426494.5250001,545058270.0,332978986518.331,414087295241.8519,0.0,0.0,0.0,0.0
77,86,294946323.7750001,545058270.0,330888571246.9494,413049353633.4203,0.0,0.0,0.0,0.0
77,87,294466153.02500015,545058270.0,328798155975.5679,412011412024.9887,0.0,0.0,0.0,0.0
77,88,293985982.27500015,545058270.0,326707740704.1863,410973470416.55707,0.0,0.0,0.0,0.0
77,89,293505811.52500015,545058270.0,324617325432.80475,409935528808.1253,0.0,0.0,0.0,0.0
77,90,293025640.77500015,545058270.0,322526910161.42316,408897587199.6938,0.0,0.0,0.0,0.0
77,91,292545470.02500015,545058270.0,320436494890.04156,407859645591.2621,0.0,0.0,0.0,0.0
77,92,292065299.27500015,545058270.0,318346079618.66003,406821703982.8304,0.0,0.0,0.0,0.0
77,93,291585128.5250002,545058270.0,316255664347.2785,405783762374.3988,0.0,0.0,0.0,0.0
77,94,291104957.7750002,545058270.0,314165249075.8969,404745820765.9671,0.0,0.0,0.0,0.0
77,95,290624787.02500015,545058270.0,312074833804.5154,403707879157.5355,0.0,0.0,0.0,0.0
77,96,290144616.27500015,545058270.0,309984418533.13385,402669937549.1039,0.0,0.0,0.0,0.0
77,97,289664445.52500015,545058270.0,307894003261.7523,401631995940.6722,0.0,0.0,0.0,0.0
77,98,289184274.7750002,545058270.0,305803587990.37067,400594054332.2406,0.0,0.0,0.0,0.0
77,99,288704104.0250002,545058270.0,303713172718.98914,399556112723.80884,0.0,0.0,0.0,0.0
77,100,288223933.2750002,545058270.0,301622757447.6076,398518171115.3772,0.0,0.0,0.0,0.0
77,101,287743762.52500015,545058270.0,299532342176.226,397480229506.9456,0.0,0.0,0.0,0.0
77,102,287263591.77500015,545058270.0,297441926904.8445,396442287898.5139,0.0,0.0,0.0,0.0
77,103,286783421.0250002,545058270.0,295351511633.4629,395404346290.0822,0.0,0.0,0.0,0.0
77,104,286303250.2750002,545058270.0,293261096362.08136,394366404681.6507,0.0,0.0,0.0,0.0
77,105,285823079.5250002,545058270.0,291170681090.69977,393328463073.219,0.0,0.0,0.0,0.0
77,106,285342908.7750002,545058270.0,289080265819.3182,392290521464.78735,0.0,0.0,0.0,0.0
77,107,284862738.0250002,545058270.0,286989850547.93665,391252579856.3557,0.0,0.0,0.0,0.0
77,108,284382567.2750002,545058270.0,284899435276.55505,390214638247.924,0.0,0.0,0.0,0.0
77,109,283902396.5250002,545058270.0,282809020005.1735,389176696639.4924,0.0,0.0,0.0,0.0
77,110,283422225.7750002,545058270.0,280718604733.79193,388138755031.0607,0.0,0.0,0.0,0.0
77,111,282942055.0250003,545058270.0,278628189462.41034,387100813422.6291,0.0,0.0,0.0,0.0
77,112,282461884.2750002,545058270.0,276537774191.0288,386062871814.19745,0.0,0.0,0.0,0.0
77,113,281981713.5250002,545058270.0,274447358919.64725,385024930205.7657,0.0,0.0,0.0,0.0
77,114,281501542.7750003,545058270.0,272356943648.2657,383986988597.33417,0.0,0.0,0.0,0.0
